"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManager.java","2","10","getInstance method always creates a new object and hence does not comply to Singleton Design Pattern behaviour. Please review","Error Prone","SingletonClassReturningNewInstance"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManagerICS.java","1","21","The local variable name 'PROJECTION' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"2","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManagerICS.java","3","38","This statement should have braces","Code Style","ControlStatementBraces"
"3","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManagerICS.java","1","53","The local variable name 'PROJECTION' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"4","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManagerICS.java","3","64","This statement should have braces","Code Style","ControlStatementBraces"
"5","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManagerICS.java","1","64","Return an empty collection rather than null.","Error Prone","ReturnEmptyCollectionRatherThanNull"
"6","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactIdentityManagerICS.java","3","73","This statement should have braces","Code Style","ControlStatementBraces"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactRepository.java","3","56","Double-brace initialization should be avoided","Best Practices","DoubleBraceInitialization"
"2","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactRepository.java","3","144","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"3","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactRepository.java","3","144","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"4","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactRepository.java","3","146","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactSelectionDisplayMode.java","3","5","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactSelectionDisplayMode.java","3","58","Avoid unused private methods such as 'clearFlag(int, int)'.","Best Practices","UnusedPrivateMethod"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\ContactsSyncAdapter.java","3","71","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\NameAndNumber.java","3","34","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\SelectedContact.java","3","82","This statement should have braces","Code Style","ControlStatementBraces"
"1","org.thoughtcrime.securesms.contacts","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\TurnOffContactJoinedNotificationsActivity.java","4","47","Useless parentheses.","Code Style","UselessParentheses"
"1","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\ContactColors.java","3","14","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\ContactColorsLegacy.java","3","11","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\GroupRecordContactPhoto.java","3","62","This statement should have braces","Code Style","ControlStatementBraces"
"1","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\ProfileContactPhoto.java","3","55","This statement should have braces","Code Style","ControlStatementBraces"
"2","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\ProfileContactPhoto.java","3","56","This statement should have braces","Code Style","ControlStatementBraces"
"1","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\SystemContactPhoto.java","3","53","No need to check for null before an instanceof","Design","SimplifyConditional"
"2","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\SystemContactPhoto.java","3","53","This statement should have braces","Code Style","ControlStatementBraces"
"1","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\TransparentContactPhoto.java","3","16","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"2","org.thoughtcrime.securesms.contacts.avatars","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\avatars\TransparentContactPhoto.java","3","16","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","org.thoughtcrime.securesms.contacts.sync","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\sync\FuzzyPhoneNumberHelper.java","4","7","Unused import 'org.whispersystems.signalservice.api.push.ServiceId.ACI'","Code Style","UnnecessaryImport"
"2","org.thoughtcrime.securesms.contacts.sync","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\sync\FuzzyPhoneNumberHelper.java","3","23","This utility class has a non-private constructor","Design","UseUtilityClass"
"3","org.thoughtcrime.securesms.contacts.sync","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contacts\sync\FuzzyPhoneNumberHelper.java","1","173","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\Contact.java","3","645","This statement should have braces","Code Style","ControlStatementBraces"
"1","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactFieldAdapter.java","4","28","Unused static import 'org.thoughtcrime.securesms.contactshare.Contact.Avatar'","Code Style","UnnecessaryImport"
"2","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactFieldAdapter.java","4","29","Unused static import 'org.thoughtcrime.securesms.contactshare.Contact.Email'","Code Style","UnnecessaryImport"
"3","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactFieldAdapter.java","4","30","Unused static import 'org.thoughtcrime.securesms.contactshare.Contact.PostalAddress'","Code Style","UnnecessaryImport"
"1","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","4","20","Unused static import 'org.thoughtcrime.securesms.contactshare.Contact.Avatar'","Code Style","UnnecessaryImport"
"2","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","4","22","Unused static import 'org.thoughtcrime.securesms.contactshare.Contact.Name'","Code Style","UnnecessaryImport"
"3","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","3","26","This utility class has a non-private constructor","Design","UseUtilityClass"
"4","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","3","186","This statement should have braces","Code Style","ControlStatementBraces"
"5","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","3","196","Avoid unused private methods such as 'remoteToLocalType(Type)'.","Best Practices","UnusedPrivateMethod"
"6","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","3","197","This statement should have braces","Code Style","ControlStatementBraces"
"7","org.thoughtcrime.securesms.contactshare","C:\MetricsTest\Signal-Android-main\app\src\main\java\org\thoughtcrime\securesms\contactshare\ContactModelMapper.java","3","207","Avoid unused private methods such as 'remoteToLocalType(Type)'.","Best Practices","UnusedPrivateMethod"
